# Extracted from
# From  bitsavers.org  bitsavers/components/signetics/_dataBooks/1991_Signetics_Master_Product_Catalog.pdf
SAA7220	DIGITAL FILTER AND INTERPOLATO
SAA7274P	AUDIO DIGITAL INPUT CIRCUIT
SAA7310GP	COMPACT DISC DECODER
SAA7322GP	BITSTREAM AUDIO DAC + FILTER
SAA7323GP	BITSTREAM AUDIO DAC + FILTER
SAA7350GP	20-BIT STEREO BITSTREAM DAC
SAA7351GP	20-BIT STEREO BITSTREAM DAC
SAA9051WP	DIGITAL MULTISTANDARD DECORDER
SAA9056	S-VHS SECAM DECODER
SAA9057AP	CLOCK GENERATOR CIRCUIT
SAA9057AT	CLOCK GENERATOR CIRCUIT
SAA9060P	VIDEO PROCESSOR WITH DAC'S
SAB3035	FLL VIDEO TUNING CKT (CITAC)
SAB3036	FLL VIDEO TUNING CKT (CITAC)
SAB3037	FLL VIDEO TUNING CKT (CITAC)
SAB6456	1GHZ PRESCALER
SAB6456T	1GHZ PRESCALER
SA1458	DUAL OP AMP
SA4558	DUAL GENERAL PURPOSE OP AMP
SA5090	ADDRESSABLE RELAY DRIVER
SA5204	HI FREQ AMP DC TO 350MHZ
SA5205	HI FREQ AMP DC TO 550MHZ
SA5209	WIDEBAND VARIABLE GAIN AMP
SA5211	180 MHZ TRANSIMPEDANCE AMP
SA5212A	FIBER OPTIC TRANSIMPEDANCE
SA5214	POST AMP WITH LINK STATUS IND
SA5217	POST AMP WITH LINK STATUS IND
SA5224	POST AMP-100K ECL DIF OUTPUT
SA5225	POST AMP-10K ECL DIF OUTPUT
SA5230	LOW VOLTAGE OP AMP
SA5234	MATCHED QUAD HI-PERF OP AMP
SA532	DUAL OP AMPLIFIER
SA534	QUAD OF AMPLIFIER
SA5512	DUAL-HIGH PERFORMANCE OP-AMP
SA5521	LVDT SIGNAL CONDITIONER
SA5534	LOW NOISE OP AMPLIFIER
SA5534A	LOW NOISE OP AMPLIFIER
SA555	TIMER
SA556	DUAL TIMER
SA571	COMPANDOR
SA572	PROGRAMMABLE COMPANDOR
SA575	LOW VOLTAGE COMPANDOR
SA5750	AUDIO PROCESS-COMPANDOR/AMP SEC
SA5751	AUDIO PROCESS-FILER/CTRL SEC
SA576	LOW POWER COMPANDOR
SA577	LOW POWER COMPANDOR W/PRG ODB
SA578	LOW POWER COMPANDOR W/PRG ODB
SA592	VIDEO AMPLIFIER
SA594	VACUUM FLORESCENT DISPLAY DRIVER
SA602	ORDER SA602AN
SA602A	DOUBLE BAL MIXER/OSCILLATOR
SA604A	HI PERF FM IF
SA605	HI PERF FM IF SYSTEM
SA606	LOW PWR HI PERF FM IF SYSTEM
SA612A	DOUBLE BAL MIXEP/OSCILLATOR
SA614A	LOW POWER FM IF SYSTEM
SA615	HI PERF FM IF SYSTEM
SA741C	GENERAL PURPOSE OP AMPLIFIER
SA747C	DUAL OP AMPLIFIER
SBE68070	68070 SINGLE BOARD EMULATOR
SCB2675BC5	COLOR/MONO ATTR CONTR 25MHZ
SCB2675CC5	COLOR/MONO ATTR CONTR 25MHZ VT
SCB2675TC4	COLOR/MONO ATTR CONTR 40MHZ
SCB68154C2	VME INTERRUPT GENERATOR
SCB68155CA	VME INTERRUPT HANDLER
SCB68172C2	VME BUS CONTROLLER 25MHZ
SCB68430CA	DMAI 68K COMPATIBLE 10MHZ
SCB68430CC	DMAI 68K COMPATIBLE 12MHZ
SCC2691AC1	CMOS UART
SCC2691AE1	CMOS UART -40 TO 85°C
SCC2692AA1	CMOS DUART -40 TO +85°C
SCC2692AC1	CMOS DUART(CMOS 2681)
SCC2692AE1	CMOS DUART -40 TO 85°C
SCC2698BA1	ORDER SCC2698BE1N64
SCC2698BC1	CMOS OCTAL UART W/PROGRAM INTERRUPT
SCC2698BE1	CMOS OCTAL UART IND TEMP
SCC63484C8	ADVANCED CRT CONTROLLER
SCC66470AA	VIDEO & SYSTEM CONTROLLER -40 TO +85°C
SCC66470CA	VIDEO & SYSTEM CONTROLLER O TO 70°C
SCC68070AA	ORDER SCC68070ABA84
SCC68070AB	16/32-BIT MPU 12.5MHZ -40 TO +85°C
SCC68070AC	16/32-BIT MPU 15MHZ 0 TO 70°C
SCC68070CA	ORDER SCC68070CBA84
SCC68070CB	16/32-BIT MPU 12.5MHZ 0 TO 70°C
SCC68070CC	16/32-BIT MPU 15MHZ O TO 70°C
SCC68070CD	16/32BIT MPU 17.5MHZ 0 TO 70°C
SCC68692C1	68K CMOS DUART (CMOS 68681)
SCC68692E1	CMOS DUART IND TEMP DIP
SCN2641CC1	ASYNC COMM INTERFACE ACI
SCN2651CC1	PCI
SCN2652AC2	MPCC 2 MHZ
SCN26542C2	DUAL MULTIPROTOCOL SERIAL CONT
SCN26562C2	DUAL UNIV COMM CONTRLR (DUSCC)
SCN26562C4	DUAL UNIV COMM CONTRLR (DUSCC)
SCN2661AA1	ENHANCED PCI EXT TEMP CERAMIC
SCN2661AC1	ENHANCED PCI
SCN2661BA1	ENHANCED PC1 EXTENDED TEMP
SCN2661BC1	ENHANCED PCI
SCN2661CC1	ENHANCED PCI
SCN2672BC4	VIDEO TIMING CONTROLLER 4.0MHZ
SCN2672TC5	VIDEO TIMING CTRL TURBO 5.0MHZ
SCN2674BC4	ADVANCED VIDEO TIMING 4.0 MHZ
SCN2674TC5	ADV VIDEO TIMING TURBO 5.5 MHZ
SCN2681AA1	ORDER SCN2681AE1N40
SCN2681AC1	DUART
SCN2681AE1	DUART -40 TO +85°C
SCN2681TC1	NMOS DUART FAST BUS TIMING
SCN68000CA	16-BIT MICROPROCESSOR 10MHZ
SCN68000C8	16-BIT MICROPROCESSOR 8MHZ
SCN68542C2	DUAL MULTI-PROTOCAL SERIAL CTR
SCN68562C2	DUAL UNIV COMM CONTROLLER (DUSCC)
SCN68562C4	DUAL UNIV COMM CONTROLLER (DUSCC)
SCN68681A1	ORDER SCN68681E1N40
SCN68681C1	DUART 68K COMPATIBLE
SCN68681E1	68K DUART IND TEMP
SCN8031HAC	ROMLESS/128 12MHZ EXT TEM
SCN8031HAF	ROMLESS/128 15MHZ EXT TEM
SCN8031HCC	RMLS/128 12MHZ COMM TEMP
SCN8031HCF	RMLS/128 15MHZ COMM TEMP
SCN8032HAC	ROMLESS/256 12MHZ EXT TEMP
SCN8032HAF	RMLS/256 15MHZ EXT TEMP
SCN8032HCC	RMLS/256 12 MHZ COMM TEMP
SCN8032HCF	RMLS/256 15MHZ COMM TEMP
SCN8039HAB	RMLS/128 11MHZ EXT TEMP
SCN8039HCB	RMLS/128 11MHZ COMM TEMP
SCN8040HCB	RMLS/256 11MHZ COMM TEMP
SCN8049HAB	2K/128 ROM 11MHZ EXT TEMP
SCN8049HCB	2K/128 ROM 11MHZ COMM TEMP
SCN8050HCB	4K/256 ROM 11MHZ COMM TEMP
SCN8051HAC	4K/128 ROM 12MHZ EXT TEMP
SCN8051HAF	4K/128 ROM 15MHZ EXT TEMP
SCN8051HCC	4K/128 ROM 12MHZ COMM TEMP
SCN8051HCF	4K/128 ROM 15MHZ COMM TEMP
SCN8052HAC	8K/256 ROM 12MHZ EXT TEMP
SCN8052HAF	8K/256 ROM 15MHZ EXT TEMP
SCN8052HCC	8K/256 ROM 12MHZ COMM TEMP
SCN8052HCF	8K/256 ROM 15MHZ COMM TEMP
SC26C94C1	QUAD CMOS UART
SC68C94C1	QUAD CMOS UART
SC80C31BAC	ROMLESS/128 12MHZ EXT TEMP
SC80C31BAG	ROMLESS/128 16MHZ EXT TEMP
SC80C31BAP	ROMLESS/128 24MHZ EXT TEMP
SC80C31BAY	ROMLESS/128 33MHZ EXT TEMP
SC80C31BCB	RMLS/128.5-12MHZ COM TEMP
SC80C31BCC	ROMLESS/128 12MHZ COM TEMP
SC80C31BCG	ROMLESS/128 16MHZ COM TEMP
SC80C31BCL	ORDER SC80C31BCPN40 24MHZ
SC80C31BCP	ROMLESS/128 24MHZ COM TEMP
SC80C31BCY	ROMLESS/128 33MHZ COM TEMP
SC80C451AC	RMLS/128 561/0 12MHZ EXT TEMP
SC80C451AG	RMLS/128 561/0 16MHZ EXT TEMP
SC80C451CC	RMLS/128 561/O 12MHZ COM TEMP
SC80C451CG	RMLS/128 561/0 16MHZ COM TEMP
SC80C51BAC	4K/128 ROM 12MHZ EXT TEMP
SC80C51BAG	4K/128 ROM 16MHZ EXT TEMP
SC80C51BAP	4K/128 ROM 24MHZ EXT TEMP
SC80C51BAY	4K/128 ROM 33MHZ EXT TEMP
SC80C51BCB	4K/128 ROM.5-12MHZ COM TEMP
SC80C51BCC	4K/128 ROM 12MHZ COM TEMP
SC80C51BCG	4K/128 ROM 16MHZ COM TEMP
SC80C51BCL	ORDER SC80C51BCPN40 24MHZ
SC80C51BCP	4K/128 ROM 24MHZ COM TEMP
SC80C51BCY	4K/128 ROM 33MHZ COM TEMP
SC83C451AC	4K/128 ROM 561/0 12MHZ EXT TEM
SC83C451AG	4K/128 ROM 561/0 12MHZ EXT TEM
SC83C451CC	4K/128 ROM 561/0 12MHZ COM TEM
SC83C451CG	4K/128 ROM 561/0 16MHZ COMTEMP
SC87C451AB	4K/128 OTP 561/0.5-12MHZ EXT
SC87C451AC	4K/128 OTP 561/0 12MHZ EXT TEM
SC87C451AG	4K/128 OTP 56 /O 16MHZ EXT TP
SC87C451CB	4K/128 OTP 561/0 .5-12MHZ 0 - 70°C
SC87C451CC	4K/128 OTP 561/0 12MHZ COM TEM
SC87C451CG	4K/128 OTP 56 l/O 16MHZ COMTEM
SC87C51AB	4K/128 OTP .5-12MHZ EXT TEMP
SC87C51AC	4K/128 OTP 12MHZ EXT TEMP
SC87C51AG	4K/128 OTP 16MHZ EXT TEMP
SC87C51AP	4K/128 OTP 24MHZ EXT TEMP
SC87C51AY	4K/128 OTP 33MHZ EXT TEMP
SC87C51CB	4K/128 OTP .5-12MHZ COMM TEMP
SC87C51CC	4K/128 OTP 12MHZ COMM TEMP
SC87C51CG	4K/128 OTP 16MHZ COM TEMP
SC87C51CP	4K/128 OTP 24MHZ COM TEMP
SC87C51CY	4K/128 OTP 33MHZ COM TEMP
SE4558	DUAL GENERAL PURPOSE OP AMP
SE5018	8-BIT DIA CONVERTER VOLT OUT
SE5205	HI FREQ AMP DC TO 550MHZ
SE521	HI SPEED DUAL DIFFERENTIAL COM
SE5212A	FIBER OPTIC TRANSIMEDANCE AMP
SE522	HI SPEED DUAL DIFFERENTIAL COM
SE527	HIGH SPEED COMPARATOR
SE529	HIGH SPEED COMPARATOR
SE531	HIGH SLEW RATE OP AMPLIFIER
SE532	DUAL OP AMPLIFIER
SE5410	10-BIT D/A CONVERTER
SE5512	DUAL HIGH PERFORMANCE OP AMP
SE5514	QUAD HIGH PERFORMANCE OP AMP
SE5521	LVDT SIGNAL CONDITIONER
SE5532	DUAL LOW NOISE OP AMPLIFIER
SE5532A	DUAL LOW NOISE OP AMPLIFIER
SE5534	LOW NOISE OP AMPLIFIER
SE5534A	LOW NOISE OP AMPLIFIER
SE5537	SAMPLE AND HOLD AMPLIFIER
SE5539	FAST WIDE BANDWIDTH OP AMPLIFIER
SE555	TIMER
SE555C	TIMER
SE556	DUAL TIMER
SE556C	DUAL TIMER
SE5560	S.M.P.S. CONTROL CIRCUIT
SE5561	S.M.P.S. CONTROL CIRCUIT
SE5562	S.M.P.S.
NE558	QUAD TIMER
SE564	HIGH FREQUENCY PLL
SE566	PHASE LOCKED LOOP
SE567	TONE DECODER PLL
SE592	VIDEO AMPLIFIER
SE594	VACUUM FLORESNT DISPLAY DRIVER
SG3524	S.M.P.S. CONTROL CIRCUIT
SM68070	68070 DEVELOPMENT BOARD
SM90C100	90C100 MCO FAMILY MICRO CORE B
SNAPOR16	DESIGN DEVELOPMENT SOFTWARE
SNAP16	DESIGN DEVELOPMENT SOFTWARE
S80C552-1	RMLS/256 10-BIT A/D 16MHZ QFP
S80C552-2	RMLS/256 10BIT A/D 16MHZ EXT
S80C552-6	RMLS256 10BIT A/D 16MHZ 40 - 125°C
S80C562-2	RMLS/256 8BIT A/D 12MHZ EXT TEMP
S80C562-4	RMLS/256 8BIT A/D 16MHZ 0 - 70°C
S80C562-6	RMLS/256 8BIT 12MHZ -40 TO 125°C
S80C652-1	RMLS/256 IC 12MHZ COM TEM DIP
S80C652-2	ROMLESS/256 RC 12MHZ EXT TEMP
S80C652-6	RMLS/256 |2C 12MHZ 40 - 125°C
S80C851-1	RMLS/128 256 EEPROM 12MHZ 0 - 70°C
S80C851-2	RMLS/128 256 EEPROM 12MHZ EXT
S83C552-1	8K/256 ROM 10BIT A/D 16MHZ COM
S83C552-2	8K/256 ROM 10BIT A/D 16MHZ EXT
S83C552-6	8K/256 ROM 10BIT 12MHZ 40 - 125°C
S83C562-2	8K/256 ROM 8BIT A/D 12MHZ EXT
S83C562-4	8K/256 ROM 8BIT A/D 16MHZ COM
S83C562-6	8K/256 ROM 8BIT 12MHZ 40 - 125°C
S83C652-1	8K/256 ROM IRC 12MHZ COM TEMP
S83C652-2	8K/256 ROM IRC 12MHZ EXT TEMP
S83C652-6	8K/256 ROM IC 12MHZ 40 - 125°0
S83C654-1	16K/256 ROM IRC 16MHZ COM TEMP
S83C654-2	16K/256 ROM |2C 16MHZ EXT TEMP
S83C654-6	16K/256 ROM IªC 16MHZ 40 - 125°C
S83C751-1	2K/64 ROM RC 12MHZ COM TEMP
S83C751-2	2K/64 ROM PC 12MHZ EXT TEMP
S83C751-3	2K/64 ROM IRC .5-12MHZ COM TEM
S83C751-4	2K/64 ROM I22C 16MHZ COM TEMP
S83C751-5	2K/64 ROM PC 16MHZ EXT TEMP
S83C752-1	2K/64 ROM A/D IC 12MHZ COMTEM
S83C752-2	2K/64 ROM A/D 12C 12MHZ EXT
S83C752-4	2K/64 ROM A/D 122 16MHZ 0 - 70°C
S83C752-5	2K/64 ROM A/D 12C 16MHZ EXT
S87C00K	DEMO BOARD FOR IC WITH 87C751
S87C552-1	8K/256 EPROM 10-BIT A/D 12MHZ
S87C552-2	8K/256 EPROM 12MHZ 10-BIT A/D
S87C552-4	8K/256 EPROM 16MHZ 10-BIT 0 - 70°C
S87C552-5	8K/256 EPROM 10-BIT A/D 16MHZ EX
S87C652-4	8K/256 OTP RC 16MHZ COM TEMP
S87C652-5	8K/256 OTP 16MHZ C EXT TEMP
S87C652-7	8K/256 OTP 20MHZ COM TEMP PC
S87C652-8	8K/256 OTP 20MHZ EXT TEM IºC
S87C654-4	16K/256 OTP |C 16MHZ COM TEMP
S87C654-5	16K/256 OTP PC 16MHZ EXT TEMP
S87C654-7	16K/256 OTP |°C 20MHZ COM TEMP
S87C654-8	16K/256 OTP /ºC 20MHZ EXT TEM
S87C751-1	2K/64 OTP |RC 12MHZ COM TEMP
S87C751-2	2K/64 OTP IC 12MHZ EXT TEMP
S87C751-3	2K/64 OTP |C .5-12MHZ COM TEM
S87C751-4	2K/64 OTP IRC 16MHZ COM TEMP
S87C751-5	2K/64 OTP |C 16MHZ EXT TEMP
S87C752-1	2K/64 OTP A/D RC 12MHZ 0 - 70°C
S87C752-2	2K/64 OTP A/D IC 12MHZ EXT
S87C752-4	2K/64 OTP A/D RC 16MHZ 0 - 70°C
S87C752-5	2K/64 OTP A/D IC 16MHZ EXT
S87C752-6	2K/64 OTP A/D 12MHZ -55 - 125°C
TBA120U	SOUND IF AMPLIFIER/DEMODULATOR
TDA1010A	6W AUDIO POWER AMPLIFIER
TDA1013B	4 W AUDIO AMP W/VOL CONTR
TDA1015	1W TO 4W AUDIO POWER AMP
TDA1020	12W AUDIO PWR AMP W/PREAMP
TDA1023	TIME PROPORTIONAL TRIAC CONTR
TDA1074A	DUAL TANDEM ELEC POTENTIOMETER
TDA1510A	24W BTL AUDIO AMPLIFIER
TDA1514A	50W HI-FI AUDIO AMP
TDA1515A	24W BTL POWER AMPLIFIER
TDA1516Q	POWER AMILIFIER 2 × 11 WATTS
TDA1518Q	22 W POWER AMPLIFIER
TDA1519A	2 × 6 STEREO CAR RADIO 40DBGAIN
TDA1520B	20 WATT HI FI AUDIO AMPLIFIER
TDA1521	AUDIO POWER AMP (2 × 12W)
TDA1521A	AUDIO POWER AMP (2 × 6W)
TDA1524A	STEREO DC SOUND CONTROL
TDA1534	14-BIT A/D CONVERTER
TDA15358	HI SPEED SAMPLE AND HOLD AMP
TDA1541A	DUAL 16-BIT DAC
TDA1541AS1	HI PERFORMANCE DUAL 16-BIT DAC
TDA1542	ACTIVE ELEMENT FOR POST FILTER
TDA1543	ECONOMY DUAL 16-BIT DAC (125)
TDA1543A	ECONOMY DUAL 16-BIT DAC
TDA1543AT	ECONOMY DUAL 16-BIT DAC
TDA1547	BITSTREAM D/A CONVERTER DAC7
TDA 1574	VHF MIXER OSCILLATOR
TDA1576	FM IF AMPLIFIER CIRCUIT
TDA1578A	PLL STEREO DECODER
TDA1596	FM/IF AMP & DETECTOR SYSTEM
TDA2501	PAL/NTSC CHROMA MODULATOR
TDA2577A	SYNC W/VERTICAL OSC & DRIVER
TDA2578A	SYNC W/VERTICAL OSC & DRIVER
TDA2582	SMPS DRIVER
TDA2593	HORIZONTAL COMBINATION
TDA2595	HORIZONTAL COMBINATION
TDA2611A	2-6W AUDIO AMPLIFIER
TDA2613	6 WATT POWER AMP
TDA2653A	VERTICAL DEFLECTION
TDA2658	VERTICAL DEFLECTION CIRCUIT
TDA3047	INFARED RECEIVER
TDA3047T	I/R PRE-AMP
TDA3048	INFARED RECEIVER
TDA3048T	IR PREAMPS
TDA3505	VIDEO CONTROL COMBINATION
TDA3507	VIDEO CONTROLLER
TDA3564	NTSC COLOR DECODER
TDA3566	ORDER TDA3566AN
TDA3566A	PAL/NTSC DECODER
TDA3567	NTSC COLOR DECODER
TDA3653B	VERTICLE DEFLECTION
TDA3653C	VERTICLE DEFLECTION
TDA4501	SMALL SIGNAL COMB FOR COLOR TV
TDA4502A	SMALL SIGNAL COMB FOR COLOR TV
TDA4565	COLOR TRANSIENT IMPROVEMENT IC
TDA4566	COLOR TRANSIENT IMPROVEMENT
TDA4570	NTSC DECODER
TDA4580	VIDEO CONTROLLER
TDA 4650	PAL/NTSC/SECAM DECODER
TDA 4660	SWITCHED CAPACITOR DELAY LINE
TDA4670	VIDEO SIGNAL IMPROVEMENT
TDA4680	RGB PROCESSOR
TDA4680WP	RGB PROCESSOR
TDA4820T	VIDEO SYNC STRIPPER
TDA5030A	VHF MIXER OSCILLATOR
TDA5030AT	VHF MIXER OSCILLATOR
TDA5140T	BRUSHLESS DC MOTOR DRIVER
TDA5142T	BRUSHLESS DC MOTOR DRIVER
TDA5143T	BRUSHLESS DC MOTOR DRIVER
TDA5144AT	BRUSHLESS DC MOTOR DRIVER
TDA5330T	3 BAND TUNER VHF-UHF-HYPER
TDA6800	VIDEO MODULATOR
TDA6800T	VIDEO MODULATOR
TDA7000	FM RADIO CIRCUIT
TDA7010T	FM RADIO CIRCUIT
TDA7021T	FM CIRCUIT FOR MTS
TDA7040T	PLL STEREO DECODER LOW VOLTAGE
TDA7050	LO VOLTAGE MONO STEREO AMP
TDA7050T	LO VOLTAGE MONO/STEREO AMP
TDA7052	1 WATT LOW VOLTAGE PWR AMP
TDA7053	DUAL 1W LOW VOLTAGE PUR AMP
TDA7056	3W AUDIO POWER AMP
TDA8340	TV IF AMP. AMD DEMODULATOR
TDA8341	VIDEO 1F
TDA8380	SMPS CONTROLLER
TDA8421	TV AUDIO PROCESSOR
TDA8425	HI-FI STEREO AUDIO PROCESSOR
TDA8440	2-INPUT VIDEO & AUDIO SWITCH
TDA8442	ANALOG CONTROL & DAC
TDA8443A	RGB/YUV SWITCH
TDA8444	OCTUPLE 6-BIT D/A CONVERTER
TDA8444T	OCTUPLE 6-BIT D/A CONVERTER
TDA8702	8-BIT D/A CONVERTER
TDA8702T	8-BIT DIA CONVERTER
TDA8703	8-BIT A/D CONVERTER
TDA8703T	8-BIT A/D CONVERTER
TDA8708	8-BIT VIDEO ADC
TDA8708T	8-BIT VIDEO ADC
TDA8709	8-BIT VIDEO A/D W/AGC
TDA8709T	8-BIT VIDEO A/D W/AGC
TDA8713	8-BIT FLASH A/D
TDA8713T	8-BIT FLASH A/D
TDA9045	VIDEO PROCESSOR & INP SELECTOR
TDA9080	VIDEO CONTROL COMBINATION IC
TDD1742T	FREQUENCY SYNTHESIZER
TDE8715D	8-BIT FLASH A/D
TEA1060	TELEPHONE TRANSMISSION CIRCUIT
TEA1062	TELEPHONE TRANSMISSION CIRCUIT
TEA1064	ORDER TEA1064AN
TEA1064A	TEL TRAN IC W/DYN LIMIT
TEA1064AT	TEL TRAN IC W/DYN LIMIT
TEA1064T	ORDER TEA1064ATD
TEA1066T	TRANSMISSION 1C
TEA1067          L	V TELEPHONE TRANS CIRCUIT
TEA1067T	LV TELEPHONE TRANS CIRCUIT
TEA1068	TELEPHONE TRANSMISSION IC
TEA1068T	TELEPHONE TRANSMISSION IC
TEA1081	SUPPLY IC FOR TEL.PERIPHERALS
TEA1088T	BATTERY CHARGER
TEA2000	RGB TO NTSC/PAL ENCODER
TEA5500	CODED LOCKING IC FOR SECURITY
TEA5501	CODED LOCKING IC FOR SECURITY
TEA5570	AWFM RADIO RECEIVER CIRCUIT
TEA5581	STEREO DECODER & PREAMP
TEA5591	AM RADIO RECEIVER
TEA5594	AWFM RECEIVER
TEA6300	SOUND CONTROLLER AND FADER
TEA6300T	SOUND CONTROLLER AND FADER
TSA5511	1.3GHZ FREQUENCY SYNTHESIZER
TSA6057	AM-FM FREQUENCY SYNTHESIZER
UAA1300          V	OLT REG CONTROLLER W/WATCHDOG
UAA2050T	UHF DIGITAL PAGING RECEIVER
UA723	PRECISION VOLTAGE REGULATOR
UA723C	PRECISION VOLTAGE REGULATOR
UA733	DIFFERENTIAL VIDEO AMPLIFIER
UA733C	DIFFERENTIAL VIDEO AMPLIFIER
UA741	GENERAL PURPOSE OP AMPLIFIER
UA741C	GENERAL PURPOSE OP AMPLIFIER
UA747	DUAL OP AMPLIFIER
UA747C	DUAL OP AMPLIFIER
UC3842	SMPS CONTROL IC
UMA1000T	DATA PROCESSOR/CELLULAR RADIO
UMA1014T	1 GHZ FREQUENCY SYNTH
10H20EV8-4	ECL PAL TYPE DEVICE 10K CDIL
100101	TRIPLE 5-INPUT GATE
100102	QUINT 2-INPUT GATE
100107	QUINT EX-OR/NOR
100112	QUAD HIGH FAN OUT DRIVER
100113	LINE DRIVER
100114	LINE RECEIVER
100117	TRIPLE AOI
100118	5- WIDE AOI
100122	9- BIT BUFFER
100123	HEX BUS DRIVER
100124	TTL TO ECL TRANSLATOR
100125	ECL TO TTL TRANSLATOR
100126	BACK PLANE DRIVER
100131	TRIPLE 'D' FLIP FLOP
100136	MULTIPURPOSE COUNTING REGISTER
100141	8-BIT UNIVERSAL SHIFT REGISTER
100149	1K ECL PROM (256 x 4) 20NS
100149A	1K ECL PROM (256 x 4) 10NS
100150	HEX D LATCH
100151	HEX FLIP FLOP
100155	QUAD MULTIPLEXER/LATCH
100158	SHIFT MATRIX
100160	DUAL 9-BIT PARITY
100163	DUAL 8 INPUT MUX
100164	16 LINE MULTIPLEXER
100165	UNIVERSAL PRIORITY ENCODER
100166	9-BIT COMPARATOR
100170	UNIVERSAL DECODER
100171	TRIPLE 4-INPUT MUX
100175	ECL 10K-ECL 100K TRANSLATOR
100179	CARRY LOOK-AHEAD GENERATOR
100180	FAST 6-BIT ADDER
100181	4-BIT ALU BINARY/DECIMAL
10020EV8-4	ECL PAL TYPE DEVICE 100K CDIL
100231	TRIPLE D FLIP/FLOP (1.8NS)
100255	TTL-100K TRANSLATOR BIDIRECTIONAL
100790	9-BIT REG TRANSCEIVER 3-STATE
100982	6-BIT REG TRANSLATING TRANSCEIVER
100984	4-BIT REG TRANSLATING TRANSCEIVER
10100	QUAD 3-INPUT NOR GATE
10101	QUAD 2-INPUT OR/NOR (COMP OUT)
10102	QUAD 2-INPUT NOR GATE
10103	3 OR AND 1 OR/NOR 2-INPUT GATE
10104	QUAD 2-INPUT AND GATE
10105	TRIPLE 2-3-2 OR/NOR GATE
10107	TRIPLE EXCLUSIVE OR/NOR GATE
10109	DUAL 4-INPUT OR/NOR GATE
10113	QUAD EXCLUSIVE OR W/ENABLE
10114	TRIPLE DIFF OR/NOR LINE RCVR
10115	QUAD DIFFERENTIAL LINE RCVR
10116	TRIPLE DIFF OR/NOR LINE RCVR
10124	QUAD DIFF DRIVER/TTL TO ECL
10125	QUAD DIFF RECEIVER/ECL TO TTL
10129	QUAD TTLIBM BUS RCVR/LATCH
10131	DUAL D-TYPE MS FLIP/FLOP
10133	QUAD D-TYPE LATCH W/GATED OUT
10134	DUAL MULT PLXR-LATCH W/SELECT
10135	DUAL J-K M-S FLIP FLOP
10136	UNIVERSAL HEX COUNTER
10137	UNIVERSAL DECIMAL COUNTER
10141	4-BIT UNIVERSAL SHIFT REGISTER
10149	1K ECL PROM (256 x 4) 20NS
10149A	1K ECL PROM (256 x 4) 10NS
10158	QUAD 2-TO-1 MUX (NON-INVERTING
10160	12-BIT PARITY GENERATOR
10164	8 TO 1 LINE MUX (W/ENABLE)
10173	QUAD 2 TO 1 MUX-LATCH
10174	DUAL 4 TO 1 MUX W/ENABLE
10175	QUINT LATCH
10176	HEX D-TYPE M-S FLIP FLOP
10180	DUAL ADDER/SUBTRACTOR
10192	QUAD BUS DRIVER
10216	TRIPLE OR/NOR LINE RECEIVER
10231	DUAL D-TYPE M-S FLIP FLOP
27C010-15	1 MEG OTP CEPROM (128K x 8) 150NS
27C010-20	1 MEG OTP CEPROM (128K x 8) 200NS
27C010|15	1 MEG OTP - INDUSTRIAL TEMP
27C010120	1 MEG OTP - INDUSTRIAL TEMP
27C210-15	1 MEG OTP CEPROM 64K x 16 150NS
27C210-20	1 MEG CMOS EPROM (64K x 16) 200NS
27C256-12	256K O. T.P CPROM (32K x 8) 120NS
27C256-15	256K OTP CEPROM 32 × 8 150NS
27C256-20	256K OTP CEPROM 32 x 8 200NS
27C256|12	256K OTP-INDUSTRIAL TEMP
27C256|15	256K OTP - INDUSTRIAL TEMP
27C256120	256K OTP - INDUSTRIAL TEMP
27C512-12	512K OTP CEPROM 64 × 8 120NS
27C512-15	512K OTP CEPROM (64K x 8) 150NS
27C512-17	512K OTP CEPROM 64 x 8 170NS
27C512-20	512K OTP CEPROM 64 x 8 200NS
27C512/12	512K OTP-INDUSTRIAL TEMP
27C512115	512K CEPROM - INDUSTRIAL TEMP
27C512120	512K OTP - INDUSTRIAL TEMP
27C64A-12	64K O.T.P. CEPROM (8K x 8) 120NS
27C64A-15	64K OTP CEPROM (8K x 8) 150NS
27C64A-17	64K OTP CEPROM 8 x 8 170NS
27C64A-20	64K O.T.P.CEPROM (8K x 8) 200NS
27C64A-25	64K O.T.P.CEPROM (8K x 8) 250NS
27C64A|15	64K OTP - INDUSTRIAL TEMP
27C64AI20	64K OTP - INDUSTRIAL TEMP
27HC641-45	64K O.T.P. EPROM (8K x 8) 45NS
27HC641-55	64K O.T.P. EPROM (8K x 8) 55NS
74ABT241	OCTAL BUFFER/LINE DRIVER 3-STATE
74ABT244	OCTAL BUFFER/LINE DRIVER 3-STATE
74ABT245	OCTAL TRANSVER W/DIRECT (3-STATE
74ABT273	OCTAL D-TYPE FLIP/FLOP
74ABT2952	OCTAL REGISTERED XCVR, 3-STATE
74ABT2953	OCTAL REGISTERED XCVR INV 3-STATE
74ABT373	D-TYPE TRANSPARENT LATCH 3-STATE
74ABT374	OCT D-TYP FLIP/FLOP POS EDGE TRIG 3-STATE
74ABT377	OCT D-TYPE FLIP/FLOP W/ENABLE
74ABT534	OCTAL D FLIP/FLOP 3-STATE INVERTER
74ABT541	OCTAL BUFFER/LINE DRIVER 3-STATE
